timestamp,src,dest,speed_src,speed_dest,posx_src,posy_src,posz_src,posx_dest,posy_dest,posz_dest,traffic_type,packet_size,interval,serving_gnb,distance,sinr_dl,sinr_ul,sinr_d2d,mac_thr_dl,mac_thr_ul,mac_delay_dl,mac_delay_ul,blerDlSignal,blerUlSignal,packetLossDlSignal,packetLossUlSignal,
0.9,gnb,ue[3],0,5,726,277,0,944.551,676.859,0,DL,1108,0.041479,1,455.688,25.4612,24.6096,-999,24650.3,0,0.004,0,0,0,0,0
1,gnb,ue[0],0,5,726,277,0,902.693,704.213,0,DL,829,0.11402,1,462.311,22.868,15.0384,-999,7676.99,0,0.004,0,0,0,0,0
1,gnb,ue[1],0,5,726,277,0,929.625,746.339,0,DL,878,0.0779123,1,511.608,28.0336,12.5144,-999,11435.7,0,0.004,0,0,0,0,0
1,gnb,ue[2],0,5,726,277,0,860.566,731.145,0,DL,1190,0.0259497,1,473.662,42.2203,15.5594,-999,43466.6,0,0.004,0,0,0,0,0
1,gnb,ue[3],0,5,726,277,0,944.82,677.281,0,DL,1108,0.041479,1,456.187,25.4426,24.591,-999,24908,0,0.004,0,0,0,0,0
1.1,gnb,ue[0],0,5,726,277,0,902.963,704.634,0,DL,829,0.11402,1,462.803,22.85,15.0203,-999,7608.19,0,0.01,0,0,0,0,0
1.1,gnb,ue[1],0,5,726,277,0,929.895,746.761,0,DL,878,0.0779123,1,512.102,28.0172,12.498,-999,11461.6,0,0.004,0,0,0,0,0
1.1,gnb,ue[2],0,5,726,277,0,860.836,731.566,0,DL,1190,0.0259497,1,474.142,42.203,15.5422,-999,43821.4,0,0.004,0,0,0,0,0
1.1,gnb,ue[3],0,5,726,277,0,945.089,677.702,0,DL,1108,0.041479,1,456.686,29.3977,24.5725,-999,25125.4,0,0.004,0,0,0,0,0
1.2,gnb,ue[0],0,5,726,277,0,903.232,705.055,0,DL,829,0.11402,1,463.295,22.8319,15.0023,-999,7627.09,0,0.01,0,0,0,0,0
1.2,gnb,ue[1],0,5,726,277,0,930.164,747.182,0,DL,878,0.0779123,1,512.595,28.0008,12.4817,-999,11512.9,0,0.004,0,0,0,0,0
1.2,gnb,ue[2],0,5,726,277,0,861.105,731.987,0,DL,1190,0.0259497,1,474.623,42.1858,15.525,-999,44151.5,0,0.004,0,0,0,0,0
1.2,gnb,ue[3],0,5,726,277,0,945.359,678.123,0,DL,1108,0.041479,1,457.185,25.4055,24.5539,-999,25405.1,0,0.004,0,0,0,0,0
1.3,gnb,ue[0],0,5,726,277,0,903.501,705.476,0,DL,829,0.11402,1,463.787,22.8139,14.0094,-999,7645.83,0,0.004,0,0,0,0,0
1.3,gnb,ue[1],0,5,726,277,0,930.433,747.603,0,DL,878,0.0779123,1,513.089,27.9845,12.4653,-999,11484.4,0,0.01,0,0,0,0,0
1.3,gnb,ue[2],0,5,726,277,0,861.374,732.408,0,DL,1190,0.0259497,1,475.103,42.1686,15.5078,-999,44394.9,0,0.004,0,0,0,0,0
1.3,gnb,ue[3],0,5,726,277,0,945.628,678.544,0,DL,1108,0.041479,1,457.684,25.3869,24.5354,-999,25554.4,0,0.004,0,0,0,0,0
1.4,gnb,ue[0],0,5,726,277,0,903.77,705.898,0,DL,829,0.11402,1,464.28,22.7958,13.9913,-999,7650.26,0,0.004,0,0,0,0,0
1.4,gnb,ue[1],0,5,726,277,0,930.702,748.025,0,DL,878,0.0779123,1,513.583,27.9681,23.1398,-999,11442.5,0,0.016,0,0,0,0,0
1.4,gnb,ue[2],0,5,726,277,0,861.644,732.83,0,DL,1190,0.0259497,1,475.584,42.1515,19.4959,-999,44553.4,0,0.004,0,0,0,0,0
1.4,gnb,ue[3],0,5,726,277,0,945.897,678.966,0,DL,1108,0.041479,1,458.183,25.3684,23.6344,-999,25754.3,0,0.004,0,0,0,0,0
1.5,gnb,ue[0],0,5,726,277,0,904.04,706.319,0,DL,829,0.11402,1,464.772,28.7004,13.9733,-999,7640.92,0,0.004,0,0,0,0,0
1.5,gnb,ue[1],0,5,726,277,0,930.972,748.446,0,DL,878,0.0779123,1,514.076,27.9518,23.1235,-999,11468.8,0,0.016,0,0,0,0,0
1.5,gnb,ue[2],0,5,726,277,0,861.913,733.251,0,DL,1190,0.0259497,1,476.064,42.1343,19.4788,-999,44738.7,0,0.004,0,0,0,0,0
1.5,gnb,ue[3],0,5,726,277,0,946.167,679.387,0,DL,1108,0.041479,1,458.681,25.3499,23.6159,-999,25845.5,0,0.004,0,0,0,0,0
1.6,gnb,ue[0],0,5,726,277,0,904.309,706.74,0,DL,829,0.11402,1,465.264,28.6824,13.9553,-999,7623.35,0,0.01,0,0,0,0,0
1.6,gnb,ue[1],0,5,726,277,0,931.241,748.867,0,DL,878,0.0779123,1,514.57,32.7581,23.1072,-999,11032.8,0,0.004,0,0,0,0,0
1.6,gnb,ue[2],0,5,726,277,0,862.182,733.672,0,DL,1190,0.0259497,1,476.545,34.4486,19.4616,-999,44322.8,0,0.004,0,0,0,0,0
1.6,gnb,ue[3],0,5,726,277,0,946.436,679.808,0,DL,1108,0.041479,1,459.18,24.6728,23.5975,-999,25849.9,0,0.004,0,0,0,0,0
1.7,gnb,ue[0],0,5,726,277,0,904.578,707.162,0,DL,829,0.11402,1,465.757,30.288,13.9374,-999,7623.35,0,0.01,0,0,0,0,0
1.7,gnb,ue[1],0,5,726,277,0,931.51,749.288,0,DL,878,0.0779123,1,515.064,32.7418,23.0909,-999,11065.5,0,0.004,0,0,0,0,0
